condition,seed,quantization,view_mode,decision_threshold,QWK,Accuracy,BalancedAccuracy,MacroPrecision,MacroRecall,MacroF1,WeightedPrecision,WeightedRecall,WeightedF1,MAE,SevereErrorRate,ExactAccuracy,AdjacentErrorRate,AdjacentAccuracy,Precision_Grade0,Recall_Grade0,F1_Grade0,Support_Grade0,Specificity_Grade0,Precision_Grade1,Recall_Grade1,F1_Grade1,Support_Grade1,Specificity_Grade1,Precision_Grade2,Recall_Grade2,F1_Grade2,Support_Grade2,Specificity_Grade2,Precision_Grade3,Recall_Grade3,F1_Grade3,Support_Grade3,Specificity_Grade3,Precision_Grade4,Recall_Grade4,F1_Grade4,Support_Grade4,Specificity_Grade4,OrdinalViolationRate,OrdinalThreshold_Brier,OrdinalThreshold_ECE,Threshold0_MAEProb,Threshold1_MAEProb,Threshold2_MAEProb,Threshold3_MAEProb,QWK_dual,QWK_aux_macula,QWK_aux_disc,DualViewGain_G_aux,ParamCount,CheckpointSize_MB,Latency_median_ms,Latency_mean_ms,Latency_sd_ms,Latency_p95_ms,Latency_p99_ms,Latency_block_IQR_ms,Throughput_pairs_per_s,Throughput_images_per_s,bench_runs,bench_repeats,ShiftL1,ShiftMAE,CosAgree,BenefitCorr,BenefitCorrSpearman,CF_ShiftL1,CF_ShiftMAE,CF_CosAgree,CF_BenefitCorr,CF_BenefitCorrSpearman,ModelLoadRSSDelta_MB,InferenceRSSDelta_MB,PeakRSS_during_inference_MB,RSS_scope,DualViewGain_G_independent
best_fp32,8888,FP32,dual,0.5,0.6028852547863246,0.5236363636363637,0.3977112611954555,0.3625553586597067,0.3977112611954555,0.3419382522742924,0.5000942025412048,0.5236363636363637,0.48499381079128356,0.7745454545454545,0.25636363636363635,0.5236363636363637,0.22,0.7436363636363637,0.6446991404011462,0.8490566037735849,0.7328990228013029,265,0.5649122807017544,0.15384615384615385,0.08,0.10526315789473684,50,0.956,0.46774193548387094,0.19863013698630136,0.27884615384615385,146,0.9183168316831684,0.35294117647058826,0.2608695652173913,0.3,69,0.9313929313929314,0.1935483870967742,0.6,0.2926829268292683,20,0.9056603773584906,0.0,0.13365085422992706,0.050654876177961175,0.35056203603744507,0.3201712965965271,0.17944422364234924,0.12687772512435913,0.6028852547863246,0.5458121597007611,0.6010396467489584,0.0018456080373662198,328588,1.2935304641723633,32.967341999210475,33.382624849602145,2.628233234024555,36.82446330039966,38.49097859991161,0.07848899986129254,30.333048992058526,60.66609798411705,500,5,0.3473913371562958,0.08684783428907394,0.5058050155639648,0.3883393704891205,0.5373937284240459,0.3110922574996948,0.0777730643749237,0.5508219599723816,0.34076404571533203,0.41682035913567256,,,,,0.06211295350563961
fp32_ft_control,42,FP32,dual,0.5,0.621874044493037,0.5236363636363637,0.3931808840991756,0.35856230216359597,0.3931808840991756,0.34816735836846585,0.48487575686838363,0.5236363636363637,0.48546448530762676,0.7454545454545455,0.24181818181818182,0.5236363636363637,0.23454545454545456,0.7581818181818182,0.6473988439306358,0.8452830188679246,0.7332242225859247,265,0.5719298245614035,0.1111111111111111,0.06,0.07792207792207792,50,0.952,0.3684210526315789,0.1917808219178082,0.25225225225225223,146,0.8811881188118812,0.4583333333333333,0.3188405797101449,0.37606837606837606,69,0.9459459459459459,0.20754716981132076,0.55,0.3013698630136986,20,0.9207547169811321,0.0,0.13014692068099976,0.04346993342719295,0.3575984835624695,0.3216685652732849,0.17302952706813812,0.12196548283100128,0.621874044493037,0.5557235088645357,0.5894573778990961,0.032416666593940824,328588,1.3801984786987305,57.20718900010979,57.884278998398806,3.520813995031735,62.59558754936734,64.9104604704189,0.07035450016701361,17.48032052401807,34.96064104803614,500,5,,,,,,,,,,,,,,,0.07074775903068053
fp32_ft_control,123,FP32,dual,0.5,0.6237621293068281,0.509090909090909,0.40466537059720337,0.34243706804402996,0.40466537059720337,0.34785015347671383,0.4819843733657349,0.509090909090909,0.4841533535535101,0.7709090909090909,0.2509090909090909,0.509090909090909,0.24,0.7490909090909091,0.6830065359477124,0.7886792452830189,0.7320490367775832,265,0.6596491228070176,0.15,0.06,0.08571428571428572,50,0.966,0.34831460674157305,0.21232876712328766,0.26382978723404255,146,0.8564356435643564,0.30864197530864196,0.36231884057971014,0.3333333333333333,69,0.8835758835758836,0.2222222222222222,0.6,0.32432432432432434,20,0.9207547169811321,0.0,0.134565070271492,0.06724117749624631,0.3405511975288391,0.3227907717227936,0.20604084432125092,0.1424482762813568,0.6237621293068281,0.5484047944504886,0.6158161945743839,0.007945934732444204,328588,1.3804731369018555,57.19074500029819,57.87734319081865,2.7319490269704194,62.90358745081903,65.3984672097249,0.33878449903568253,17.485346623737563,34.970693247475126,500,5,,,,,,,,,,,,,,,0.06556667334275468
fp32_ft_control,2026,FP32,dual,0.5,0.6061353303918812,0.5163636363636364,0.38697579796299836,0.3490273531450002,0.38697579796299836,0.34146396039812965,0.48503903409785765,0.5163636363636364,0.4816181871915699,0.7581818181818182,0.23454545454545456,0.5163636363636364,0.24909090909090909,0.7654545454545455,0.6529411764705882,0.8377358490566038,0.7338842975206612,265,0.5859649122807018,0.10810810810810811,0.08,0.09195402298850575,50,0.934,0.4,0.1917808219178082,0.25925925925925924,146,0.8960396039603961,0.37254901960784315,0.2753623188405797,0.31666666666666665,69,0.9334719334719335,0.21153846153846154,0.55,0.3055555555555556,20,0.9226415094339623,0.0,0.13017331063747406,0.04305139859291641,0.36331623792648315,0.332501083612442,0.18543469905853271,0.11976692825555801,0.6061353303918812,0.5583128425212345,0.5615534852302264,0.044581845161654754,328588,1.3807477951049805,56.963117001032515,57.665508300367954,2.6528206733835344,62.62581069904626,64.6638519706903,0.35907599976781057,17.555219107512567,35.110438215025134,500,5,,,,,,,,,,,,,,,0.05218907746806878
fp32_ft_control,3407,FP32,dual,0.5,0.6148904860111426,0.509090909090909,0.38374640490558554,0.31556856926595644,0.38374640490558554,0.3171963431892436,0.4513855986849443,0.509090909090909,0.4569051254225866,0.78,0.2581818181818182,0.509090909090909,0.23272727272727273,0.7418181818181818,0.6412429378531074,0.8566037735849057,0.7334410339256866,265,0.5543859649122806,0.047619047619047616,0.02,0.028169014084507043,50,0.96,0.32142857142857145,0.1232876712328767,0.1782178217821782,146,0.905940594059406,0.36065573770491804,0.3188405797101449,0.3384615384615385,69,0.918918918918919,0.20689655172413793,0.6,0.3076923076923077,20,0.9132075471698113,0.0,0.13188867270946503,0.05395757290788672,0.34525206685066223,0.31460148096084595,0.17584571242332458,0.12780380249023438,0.6148904860111426,0.5683759605926622,0.5823290889413657,0.0325613970697769,328588,1.3807477951049805,57.326878500134626,57.98381460161181,2.7411694653998633,63.23587979995864,64.97505207871653,0.14924000061000697,17.44382436587144,34.88764873174288,500,5,,,,,,,,,,,,,,,0.06790099301684138
fp32_ft_control,8888,FP32,dual,0.5,0.5960318909170941,0.4818181818181818,0.3812804042538048,0.31146906264553326,0.3812804042538048,0.3136428050515477,0.4729502438753776,0.4818181818181818,0.46527793547209095,0.8309090909090909,0.26545454545454544,0.4818181818181818,0.25272727272727274,0.7345454545454545,0.6767676767676768,0.7584905660377359,0.7153024911032029,265,0.6631578947368421,0.06666666666666667,0.04,0.05,50,0.944,0.38823529411764707,0.22602739726027396,0.2857142857142857,146,0.8712871287128713,0.25,0.2318840579710145,0.24060150375939848,69,0.9002079002079002,0.17567567567567569,0.65,0.2765957446808511,20,0.8849056603773585,0.0,0.14117486774921417,0.0780946975463832,0.35215020179748535,0.33527013659477234,0.21395878493785858,0.1543300896883011,0.5960318909170941,0.5084537321279372,0.576015156447045,0.020016734470049036,328588,1.3807477951049805,57.197768499463564,57.63271124561653,3.4590386175557186,62.68222505013909,65.13655289982125,0.7255319997057086,17.4831995414188,34.9663990828376,500,5,,,,,,,,,,,,,,,0.05525958963640909
fp32_ft_plain,42,FP32,dual,0.5,0.6128325728066664,0.5054545454545455,0.38097023160686394,0.33472814862310407,0.38097023160686394,0.3318388603755055,0.4676929087253881,0.5054545454545455,0.4682771495946281,0.7654545454545455,0.23636363636363636,0.5054545454545455,0.2581818181818182,0.7636363636363637,0.6392961876832844,0.8226415094339623,0.7194719471947195,265,0.5684210526315789,0.029411764705882353,0.02,0.023809523809523808,50,0.934,0.35294117647058826,0.1643835616438356,0.22429906542056074,146,0.8910891089108911,0.4444444444444444,0.34782608695652173,0.3902439024390244,69,0.9376299376299376,0.20754716981132076,0.55,0.3013698630136986,20,0.9207547169811321,0.0,0.13136059045791626,0.04678468574346466,0.36130425333976746,0.3261398673057556,0.17590665817260742,0.1226988211274147,0.6128325728066664,0.5414437573820607,0.5759546079979745,0.03687796480869188,328588,1.292963981628418,32.9377559992281,33.44880035797614,1.7438912167948628,36.66557600072338,38.248707210204884,0.3145619994029403,30.360295340806918,60.720590681613835,500,5,,,,,,,,,,,,,,,0.06170628734430994
fp32_ft_plain,123,FP32,dual,0.5,0.6110813529419044,0.5018181818181818,0.3890270938451684,0.3343174253962881,0.3890270938451684,0.3352892428888582,0.4745725216285379,0.5018181818181818,0.4754398304959195,0.7890909090909091,0.2545454545454545,0.5018181818181818,0.24363636363636362,0.7454545454545455,0.6720257234726688,0.7886792452830189,0.7256944444444444,265,0.6421052631578947,0.15789473684210525,0.06,0.08695652173913043,50,0.968,0.34523809523809523,0.19863013698630136,0.25217391304347825,146,0.8638613861386139,0.3,0.34782608695652173,0.3221476510067114,69,0.8835758835758836,0.19642857142857142,0.55,0.2894736842105263,20,0.9150943396226415,0.0,0.1344926804304123,0.06733413449742577,0.33998173475265503,0.3207065165042877,0.20137882232666016,0.14199198782444,0.6110813529419044,0.540891271688001,0.6041687391259332,0.006912613815971191,328588,1.2930583953857422,32.374084000366565,32.842792558830844,2.4999557755107236,35.79877824950017,37.56044187965014,0.30452349983534077,30.88890484094244,61.77780968188488,500,5,,,,,,,,,,,,,,,0.05288589697783097
fp32_ft_plain,2026,FP32,dual,0.5,0.5970928708038339,0.5181818181818182,0.36806019605860035,0.32964576074332175,0.36806019605860035,0.31363851713969687,0.4653077816492451,0.5181818181818182,0.4642113707101863,0.7727272727272727,0.24909090909090909,0.5181818181818182,0.23272727272727273,0.7509090909090909,0.6341463414634146,0.8830188679245283,0.7381703470031545,265,0.5263157894736842,0.09523809523809523,0.04,0.056338028169014086,50,0.962,0.38095238095238093,0.1643835616438356,0.22966507177033493,146,0.9034653465346535,0.34146341463414637,0.2028985507246377,0.2545454545454545,69,0.9438669438669439,0.19642857142857142,0.55,0.2894736842105263,20,0.9150943396226415,0.0,0.13018067181110382,0.04994446430863305,0.3574353754520416,0.32116881012916565,0.1731114238500595,0.1171475350856781,0.5970928708038339,0.5548334231546723,0.5831858541595641,0.013907016644269743,328588,1.2931528091430664,32.18743700017512,32.674580148778475,1.433794032362784,35.57155544976922,36.66946267938328,0.11513700064824661,31.06802197374582,62.13604394749164,500,5,,,,,,,,,,,,,,,0.0431466178800215
fp32_ft_plain,3407,FP32,dual,0.5,0.6099726448995946,0.509090909090909,0.38637654189188686,0.3209772480752406,0.38637654189188686,0.3200576655993971,0.454104259984486,0.509090909090909,0.45782389851973654,0.7854545454545454,0.26,0.509090909090909,0.2309090909090909,0.74,0.6448863636363636,0.8566037735849057,0.7358184764991896,265,0.5614035087719298,0.08695652173913043,0.04,0.0547945205479452,50,0.958,0.3148148148148148,0.11643835616438356,0.17,146,0.9084158415841584,0.3548387096774194,0.3188405797101449,0.33587786259541985,69,0.9168399168399168,0.2033898305084746,0.6,0.3037974683544304,20,0.9113207547169812,0.0,0.13124696910381317,0.050755608676170766,0.34603533148765564,0.31692788004875183,0.17853040993213654,0.12762974202632904,0.6099726448995946,0.574657370958082,0.5880382707500106,0.02193437414958399,328588,1.2931528091430664,32.06566650078457,32.53377250798294,1.3361769511420967,35.477523600093264,36.35887710066527,0.05592950037680566,31.1860038828612,62.3720077657224,500,5,,,,,,,,,,,,,,,0.06298315190529336
fp32_ft_plain,8888,FP32,dual,0.5,0.5947861378364461,0.4727272727272727,0.37983856068863997,0.3139759513561522,0.37983856068863997,0.31393522627763126,0.4778475904774326,0.4727272727272727,0.4632262616461257,0.8381818181818181,0.26,0.4727272727272727,0.2672727272727273,0.74,0.6759581881533101,0.7320754716981132,0.7028985507246377,265,0.6736842105263158,0.08333333333333333,0.06,0.06976744186046512,50,0.934,0.4166666666666667,0.23972602739726026,0.30434782608695654,146,0.8787128712871287,0.22058823529411764,0.21739130434782608,0.21897810218978103,69,0.8898128898128899,0.17333333333333334,0.65,0.2736842105263158,20,0.8830188679245283,0.0,0.14305587112903595,0.0865053513307463,0.35191184282302856,0.33664649724960327,0.22113966941833496,0.15894940495491028,0.5947861378364461,0.5048336446296258,0.5690955629738489,0.025690574862597182,328588,1.2931528091430664,32.05625749887986,32.571419300397245,1.3641105532761129,35.479512899746624,36.68728489945351,0.1157730011982494,31.195157452018314,62.39031490403663,500,5,,,,,,,,,,,,,,,0.054013836555761086
ptq_int8,42,PTQ_INT8,dual,0.5,0.5751515813329848,0.48545454545454547,0.4095294219005772,0.351972466855905,0.4095294219005772,0.358561064403761,0.49642858392814965,0.48545454545454547,0.48473648244843337,0.8272727272727273,0.26181818181818184,0.48545454545454547,0.25272727272727274,0.7381818181818182,0.6691449814126395,0.6792452830188679,0.6741573033707865,265,0.6877192982456141,0.15,0.12,0.13333333333333333,50,0.932,0.42990654205607476,0.3150684931506849,0.36363636363636365,146,0.849009900990099,0.3108108108108108,0.3333333333333333,0.32167832167832167,69,0.893970893970894,0.2,0.6,0.3,20,0.909433962264151,0.0,0.14489012956619263,0.09078583840958097,0.37533801794052124,0.3566933870315552,0.2290814369916916,0.14970600605010986,0.5751515813329848,0.464020356838279,0.5612267079762189,0.013924873356765954,328588,0.9506120681762695,11.23435649969906,11.285846194381884,0.2881408782489574,11.696190749262314,12.309764239416825,0.049168998884852044,89.01266396760575,178.0253279352115,500,5,,,,,,,,,,,,,,,0.024025295870628405
ptq_int8,123,PTQ_INT8,dual,0.5,0.6002130658600419,0.52,0.4036585044257401,0.3589434235442587,0.4036585044257401,0.3726244148313114,0.4908830502448777,0.52,0.501242915153887,0.76,0.25636363636363635,0.52,0.22363636363636363,0.7436363636363637,0.6779661016949152,0.7547169811320755,0.7142857142857143,265,0.6666666666666666,0.08333333333333333,0.04,0.05405405405405406,50,0.956,0.3565217391304348,0.2808219178082192,0.31417624521072796,146,0.8168316831683168,0.41975308641975306,0.4927536231884058,0.4533333333333333,69,0.9022869022869023,0.2571428571428571,0.45,0.32727272727272727,20,0.9509433962264151,0.0,0.12891890108585358,0.05324147103523666,0.35773608088493347,0.3390905559062958,0.20814107358455658,0.12278255075216293,0.6002130658600419,0.5318240034833706,0.5743060915872873,0.025906974272754568,328588,0.9507083892822266,11.156692499753262,11.222661530393816,0.23971796905823048,11.66418025004532,11.978053610964707,0.08388749847654253,89.63229918025577,179.26459836051154,500,5,,,,,,,,,,,,,,,0.04201760989596848
ptq_int8,2026,PTQ_INT8,dual,0.5,0.5474219684664092,0.5236363636363637,0.3819022553856181,0.3593696615890412,0.3819022553856181,0.34776716919984735,0.47358309921149705,0.5236363636363637,0.47319889779335467,0.7890909090909091,0.26181818181818184,0.5236363636363637,0.21454545454545454,0.7381818181818182,0.6172506738544474,0.8641509433962264,0.720125786163522,265,0.5017543859649123,0.06666666666666667,0.04,0.05,50,0.944,0.3898305084745763,0.15753424657534246,0.22439024390243903,146,0.9108910891089109,0.4528301886792453,0.34782608695652173,0.39344262295081966,69,0.9397089397089398,0.2702702702702703,0.5,0.3508771929824561,20,0.9490566037735849,0.0,0.1333305984735489,0.048656665892763566,0.370544970035553,0.3331470787525177,0.1768074929714203,0.10401353240013123,0.5474219684664092,0.5173272606493736,0.554217328214596,-0.006795359748186791,328588,0.9508047103881836,11.231257500185166,11.275322918031453,0.2578624976389174,11.714518850203602,12.134053829358889,0.1000239990389673,89.03722490411367,178.07444980822734,500,5,,,,,,,,,,,,,,,-0.006524284457403162
ptq_int8,3407,PTQ_INT8,dual,0.5,0.6051423324150598,0.5163636363636364,0.40034345840778246,0.3670635025959338,0.40034345840778246,0.36036535299052186,0.48626800675657955,0.5163636363636364,0.4894124068352151,0.7709090909090909,0.26,0.5163636363636364,0.22363636363636363,0.74,0.664576802507837,0.8,0.726027397260274,265,0.624561403508772,0.2631578947368421,0.1,0.14492753623188406,50,0.972,0.3541666666666667,0.2328767123287671,0.2809917355371901,146,0.8465346534653465,0.3142857142857143,0.3188405797101449,0.31654676258992803,69,0.9002079002079002,0.2391304347826087,0.55,0.3333333333333333,20,0.9339622641509434,0.0,0.133255273103714,0.05444265755824744,0.362521231174469,0.34520456194877625,0.2090073674917221,0.12859971821308136,0.6051423324150598,0.5214797776043001,0.5433597511763701,0.06178258123868963,328588,0.9508047103881836,11.270993500147597,11.304438559978006,0.2013260368702236,11.71044145075939,11.867640900563853,0.010910499440797139,88.72332327996682,177.44664655993364,500,5,,,,,,,,,,,0.0,0.0,5508.72265625,"process-level, includes the notebook",0.05815283942075855
ptq_int8,8888,PTQ_INT8,dual,0.5,0.5992944323873273,0.5109090909090909,0.38882549885563805,0.3328573506029112,0.38882549885563805,0.33301974943706775,0.47985822420331703,0.5109090909090909,0.4773994351186095,0.78,0.24545454545454545,0.5109090909090909,0.24363636363636362,0.7545454545454545,0.6467065868263473,0.8150943396226416,0.7212020033388982,265,0.5859649122807018,0.038461538461538464,0.02,0.02631578947368421,50,0.95,0.4383561643835616,0.2191780821917808,0.2922374429223744,146,0.8985148514851485,0.3225806451612903,0.2898550724637681,0.3053435114503817,69,0.9126819126819127,0.21818181818181817,0.6,0.32,20,0.9188679245283019,0.0,0.13468478620052338,0.053145770362832336,0.3566061854362488,0.3309388756752014,0.19207534193992615,0.12708403170108795,0.5992944323873273,0.5380620270069744,0.5763592781008255,0.022935154286501724,328588,0.9508047103881836,11.295680998955504,11.354230168405048,0.3044946167474866,11.770544600403808,12.125951998841629,0.003801500497502275,88.52941226761526,177.0588245352305,500,5,,,,,,,,,,,,,,,0.05852213110664228
ft_ptq_int8,42,FT_PTQ_INT8,dual,0.5,0.5945640610436927,0.5127272727272727,0.4101542472495982,0.37467263455498745,0.4101542472495982,0.37432833457967957,0.48666381271728865,0.5127272727272727,0.4866044629344389,0.7727272727272727,0.25272727272727274,0.5127272727272727,0.23454545454545456,0.7472727272727273,0.6338461538461538,0.7773584905660378,0.6983050847457627,265,0.5824561403508772,0.19444444444444445,0.14,0.16279069767441862,50,0.942,0.37662337662337664,0.19863013698630136,0.2600896860986547,146,0.8811881188118812,0.4411764705882353,0.43478260869565216,0.43795620437956206,69,0.920997920997921,0.22727272727272727,0.5,0.3125,20,0.9358490566037736,0.0,0.13287338614463806,0.048434483673084866,0.3686591684818268,0.33935266733169556,0.18826371431350708,0.12335264682769775,0.5945640610436927,0.5063714776962502,0.5687481514738206,0.02581590956987212,328588,0.9508047103881836,11.273547500422865,11.334237908788054,0.1970851861273517,11.704888101576216,11.983582169432339,0.060531499912030995,88.70322318351792,177.40644636703584,500,5,,,,,,,,,,,,,,,0.043437775581336324
ft_ptq_int8,123,FT_PTQ_INT8,dual,0.5,0.6120639580448208,0.49636363636363634,0.38825518334138687,0.3367859473164184,0.38825518334138687,0.34690002740785647,0.48294336704228397,0.49636363636363634,0.4829717625908908,0.7763636363636364,0.24181818181818182,0.49636363636363634,0.26181818181818184,0.7581818181818182,0.6769759450171822,0.7433962264150943,0.7086330935251799,265,0.6701754385964912,0.08571428571428572,0.06,0.07058823529411765,50,0.936,0.3711340206185567,0.2465753424657534,0.2962962962962963,146,0.849009900990099,0.34177215189873417,0.391304347826087,0.36486486486486486,69,0.8918918918918919,0.20833333333333334,0.5,0.29411764705882354,20,0.9283018867924528,0.0,0.1338013857603073,0.0627320403478701,0.3511255383491516,0.33068981766700745,0.2111377716064453,0.13756059110164642,0.6120639580448208,0.5300167631203654,0.5854637069029396,0.026600251141881248,328588,0.9509010314941406,11.264544499681506,11.29673719481507,0.21294404255334284,11.674233150461077,11.969920469546194,0.06680350088572595,88.77411776643734,177.54823553287468,500,5,,,,,,,,,,,,,,,0.05386850208074745
ft_ptq_int8,2026,FT_PTQ_INT8,dual,0.5,0.5799466242602819,0.5272727272727272,0.38606018107513834,0.36535244253230287,0.38606018107513834,0.3505309629332066,0.48489006249212036,0.5272727272727272,0.48396646110158,0.769090909090909,0.25636363636363635,0.5272727272727272,0.21636363636363637,0.7436363636363637,0.6260387811634349,0.8528301886792453,0.7220447284345048,265,0.5263157894736842,0.125,0.06,0.08108108108108109,50,0.958,0.4084507042253521,0.19863013698630136,0.2672811059907834,146,0.8960396039603961,0.44,0.3188405797101449,0.3697478991596639,69,0.9417879417879418,0.22727272727272727,0.5,0.3125,20,0.9358490566037736,0.0,0.13326668739318848,0.04720367752100257,0.3720380663871765,0.33681732416152954,0.18018683791160583,0.11061465740203857,0.5799466242602819,0.5252811158215971,0.5427615055419193,0.03718511871836261,328588,0.9509973526000977,11.282700499577913,11.316104131212342,0.19900210104169347,11.689472900525288,11.943882779978589,0.026918999537883792,88.63126341405678,177.26252682811355,500,5,,,,,,,,,,,,,,,0.026000371336469486
ft_ptq_int8,3407,FT_PTQ_INT8,dual,0.5,0.5995162792064335,0.509090909090909,0.3952869819936245,0.33783067367745356,0.3952869819936245,0.34202497090229195,0.47370026475928606,0.509090909090909,0.4746120153438796,0.7727272727272727,0.2381818181818182,0.509090909090909,0.25272727272727274,0.7618181818181818,0.6475903614457831,0.8113207547169812,0.7202680067001676,265,0.5894736842105263,0.06896551724137931,0.04,0.05063291139240506,50,0.946,0.39436619718309857,0.1917808219178082,0.25806451612903225,146,0.8935643564356436,0.3333333333333333,0.3333333333333333,0.3333333333333333,69,0.9043659043659044,0.24489795918367346,0.6,0.34782608695652173,20,0.930188679245283,0.0,0.13142043352127075,0.05000807375139134,0.35832589864730835,0.33333641290664673,0.19885282218456268,0.12439573556184769,0.5995162792064335,0.5299958067279162,0.5593582084749943,0.04015807073143918,328588,0.9509973526000977,11.202784000488464,11.224839745539066,0.2159349614277855,11.631917450904439,11.85259444038819,0.05937899732089136,89.26352591966408,178.52705183932815,500,5,,,,,,,,,,,,,,,0.05252678621213225
ft_ptq_int8,8888,FT_PTQ_INT8,dual,0.5,0.527904581334028,0.4109090909090909,0.35816745517135457,0.2867771851294128,0.35816745517135457,0.29281151926737664,0.44903038023855324,0.4109090909090909,0.42223526357883506,0.9545454545454546,0.2963636363636364,0.4109090909090909,0.2927272727272727,0.7036363636363636,0.6782608695652174,0.5886792452830188,0.6303030303030303,265,0.7403508771929824,0.06976744186046512,0.06,0.06451612903225806,50,0.92,0.3220338983050847,0.2602739726027397,0.2878787878787879,146,0.801980198019802,0.1927710843373494,0.2318840579710145,0.21052631578947367,69,0.8607068607068608,0.17105263157894737,0.65,0.2708333333333333,20,0.8811320754716981,0.0,0.15736714005470276,0.13141727620820431,0.3742527961730957,0.3674725294113159,0.2611750364303589,0.17207719385623932,0.527904581334028,0.4402631583884081,0.5269328825749044,0.0009716987591235071,328588,0.9509973526000977,11.272342000665958,11.295188175588555,0.20377078216138667,11.688545698962116,11.902479391101222,0.0337705005222233,88.71270938558474,177.4254187711695,500,5,,,,,,,,,,,,,,,-0.01286771994665703
qat_int8,42,QAT_INT8,dual,0.5,0.6080510227914306,0.5127272727272727,0.3897356767467907,0.3425575830732286,0.3897356767467907,0.34004627659897735,0.4654917733097811,0.5127272727272727,0.47074128944699956,0.7654545454545455,0.24181818181818182,0.5127272727272727,0.24545454545454545,0.7581818181818182,0.6463768115942029,0.8415094339622642,0.7311475409836066,265,0.5719298245614035,0.13793103448275862,0.08,0.10126582278481013,50,0.95,0.31343283582089554,0.14383561643835616,0.19718309859154928,146,0.8861386138613861,0.40350877192982454,0.3333333333333333,0.36507936507936506,69,0.9293139293139293,0.21153846153846154,0.55,0.3055555555555556,20,0.9226415094339623,0.0,0.13072730600833893,0.04526967970146374,0.3587992489337921,0.32222509384155273,0.1800241619348526,0.12194399535655975,0.6080510227914306,0.5423319140051754,0.5767485309112519,0.03130249188017875,328588,0.9506120681762695,11.320142499243957,11.36841803243442,0.3016183929168045,11.853816399161587,12.464184162126909,0.07464699956472032,88.33811059063854,176.67622118127707,500,5,,,,,,,,,,,0.0,0.00390625,5508.7578125,"process-level, includes the notebook",0.056924737329074215
qat_int8,123,QAT_INT8,dual,0.5,0.5922685625837023,0.49818181818181817,0.37487989631444296,0.3212956124814371,0.37487989631444296,0.329643687194617,0.4489902976727148,0.49818181818181817,0.46005138768919324,0.7927272727272727,0.2581818181818182,0.49818181818181817,0.24363636363636362,0.7418181818181818,0.6486486486486487,0.8150943396226416,0.7224080267558528,265,0.5894736842105263,0.0967741935483871,0.06,0.07407407407407407,50,0.944,0.28169014084507044,0.136986301369863,0.18433179723502305,146,0.8737623762376238,0.35714285714285715,0.36231884057971014,0.3597122302158273,69,0.9064449064449065,0.2222222222222222,0.5,0.3076923076923077,20,0.9339622641509434,0.0,0.13412010669708252,0.048573963564227926,0.35614120960235596,0.3316583037376404,0.18849633634090424,0.11940235644578934,0.5922685625837023,0.5099225199601092,0.5688208300036599,0.023447732580042402,328588,0.9507083892822266,11.420691500461544,11.492355759153725,0.5379065448619008,12.064755449682707,13.10201922871781,0.10498800111236051,87.56037232593027,175.12074465186055,500,5,,,,,,,,,,,,,,,0.03407310661962892
qat_int8,2026,QAT_INT8,dual,0.5,0.5846583834239593,0.49454545454545457,0.39436258479703024,0.34410137735084984,0.39436258479703024,0.34748068007793104,0.4920164684128621,0.49454545454545457,0.48619684068511426,0.8090909090909091,0.2545454545454545,0.49454545454545457,0.2509090909090909,0.7454545454545455,0.6818181818181818,0.7358490566037735,0.7078039927404719,265,0.6807017543859649,0.1388888888888889,0.1,0.11627906976744186,50,0.938,0.38613861386138615,0.2671232876712329,0.3157894736842105,146,0.8465346534653465,0.3333333333333333,0.3188405797101449,0.32592592592592595,69,0.9085239085239085,0.18032786885245902,0.55,0.2716049382716049,20,0.9056603773584906,0.0,0.13739921152591705,0.07414552097970789,0.3659610152244568,0.3460734486579895,0.22262074053287506,0.14271534979343414,0.5846583834239593,0.5082501960121597,0.5444791199803375,0.04017926344362177,328588,0.9508047103881836,11.428675499701058,11.419643957582593,0.2719181854650522,11.849462000282074,12.232947730044534,0.11148649718961678,87.4992032126695,174.998406425339,500,5,,,,,,,,,,,,,,,0.030712130500146873
qat_int8,3407,QAT_INT8,dual,0.5,0.5910859199675174,0.5309090909090909,0.3947815523615809,0.3549465055895606,0.3947815523615809,0.34266351204677437,0.4897632299487716,0.5309090909090909,0.4812216816059688,0.7654545454545455,0.24363636363636362,0.5309090909090909,0.22545454545454546,0.7563636363636363,0.6398891966759003,0.8716981132075472,0.7380191693290735,265,0.543859649122807,0.09090909090909091,0.04,0.05555555555555555,50,0.96,0.4444444444444444,0.1643835616438356,0.24,146,0.9257425742574258,0.375,0.34782608695652173,0.3609022556390977,69,0.9168399168399168,0.22448979591836735,0.55,0.3188405797101449,20,0.9283018867924528,0.0,0.13225962221622467,0.04378697647628459,0.3565307855606079,0.3244551420211792,0.18450742959976196,0.12038804590702057,0.5910859199675174,0.5460765060203722,0.5551259743352637,0.03595994563225369,328588,0.9508047103881836,11.331631500070216,11.323765199190529,0.2654304521839775,11.733733597611717,12.361904041536034,0.14807550178375095,88.24854567445152,176.49709134890304,500,5,,,,,,,,,,,,,,,0.04409642697321614
