condition,seed,quantization,view_mode,QWK,Accuracy,BalancedAccuracy,MacroPrecision,MacroRecall,MacroF1,WeightedPrecision,WeightedRecall,WeightedF1,MAE,SevereErrorRate,Precision_Grade0,Recall_Grade0,F1_Grade0,Support_Grade0,Specificity_Grade0,Precision_Grade1,Recall_Grade1,F1_Grade1,Support_Grade1,Specificity_Grade1,Precision_Grade2,Recall_Grade2,F1_Grade2,Support_Grade2,Specificity_Grade2,Precision_Grade3,Recall_Grade3,F1_Grade3,Support_Grade3,Specificity_Grade3,Precision_Grade4,Recall_Grade4,F1_Grade4,Support_Grade4,Specificity_Grade4,OrdinalViolationRate,OrdinalThreshold_Brier,OrdinalThreshold_ECE,Threshold0_MAEProb,Threshold1_MAEProb,Threshold2_MAEProb,Threshold3_MAEProb,QWK_dual,QWK_aux_macula,QWK_aux_disc,DualViewGain_G_aux,ParamCount,CheckpointSize_MB,Latency_median_ms,Latency_mean_ms,Latency_sd_ms,Latency_p95_ms,Latency_p99_ms,Latency_block_IQR_ms,Throughput_pairs_per_s,Throughput_images_per_s,bench_runs,bench_repeats,ShiftL1,ShiftMAE,CosAgree,BenefitCorr,BenefitCorrSpearman,CF_ShiftL1,CF_ShiftMAE,CF_CosAgree,CF_BenefitCorr,CF_BenefitCorrSpearman,ModelLoadRSSDelta_MB,InferenceRSSDelta_MB,PeakRSS_during_inference_MB,RSS_scope,DualViewGain_G_independent
fp32_ft_control,8888,FP32,dual,0.518733725967034,0.49818181818181817,0.36530314914912665,0.34734542419157527,0.36530314914912665,0.34598054430849545,0.46365990231202214,0.49818181818181817,0.4716957234972163,0.8236363636363636,0.27636363636363637,0.6303030303030303,0.7849056603773585,0.6991596638655462,265,0.5719298245614035,0.14634146341463414,0.12,0.13186813186813187,50,0.93,0.36082474226804123,0.23972602739726026,0.2880658436213992,146,0.8465346534653465,0.32653061224489793,0.2318840579710145,0.2711864406779661,69,0.9313929313929314,0.2727272727272727,0.45,0.33962264150943394,20,0.9547169811320755,0.0,0.1454647183418274,0.05797135483134877,0.3844892978668213,0.35585418343544006,0.19520102441310883,0.1011027842760086,0.518733725967034,0.47442946387099016,0.447527420159734,0.04430426209604388,328588,1.3807477951049805,28.610054499040416,28.648651933591463,0.701532122665989,29.881522251616843,30.90326171039123,0.12144450010964647,34.952747120196506,69.90549424039301,500,5,,,,,,,,,,,,,,,0.04513158957725982
fp32_ft_plain,42,FP32,dual,0.5824663417229616,0.5345454545454545,0.4056877296683785,0.3799120006260775,0.4056877296683785,0.3686169479432861,0.4999217056999528,0.5345454545454545,0.4993111853692867,0.7618181818181818,0.25272727272727274,0.6397694524495677,0.8377358490566038,0.7254901960784313,265,0.5614035087719298,0.1111111111111111,0.06,0.07792207792207792,50,0.952,0.41975308641975306,0.2328767123287671,0.29955947136563876,146,0.8836633663366337,0.4897959183673469,0.34782608695652173,0.4067796610169492,69,0.9480249480249481,0.2391304347826087,0.55,0.3333333333333333,20,0.9339622641509434,0.0,0.13177242875099182,0.04226468390150165,0.3742944002151489,0.3437731862068176,0.190256729722023,0.1133337989449501,0.5824663417229616,0.4797462119205038,0.5391463422545231,0.043319999468438564,328588,1.292963981628418,14.955315500628785,14.984216867195936,0.4446830073501612,15.722786000151244,16.352935539052844,0.05304449950926937,66.86585782546385,133.7317156509277,500,5,,,,,,,,,,,,,,,0.13185277188348976
fp32_ft_plain,123,FP32,dual,0.5435925839666345,0.4909090909090909,0.34943199193889746,0.31368728421146486,0.34943199193889746,0.3208683110782506,0.45156182586496457,0.4909090909090909,0.46388543899159596,0.8218181818181818,0.2690909090909091,0.6377708978328174,0.7773584905660378,0.7006802721088435,265,0.5894736842105263,0.034482758620689655,0.02,0.02531645569620253,50,0.944,0.3557692307692308,0.2534246575342466,0.296,146,0.8341584158415841,0.30357142857142855,0.2463768115942029,0.272,69,0.918918918918919,0.23684210526315788,0.45,0.3103448275862069,20,0.9452830188679245,0.0,0.13637711107730865,0.04101250634952024,0.38419580459594727,0.36161208152770996,0.21030524373054504,0.11243106424808502,0.5435925839666345,0.4727518660768023,0.5101878710236991,0.033404712942935344,328588,1.2930583953857422,15.244973999870126,15.26376398280554,0.4867088466080627,16.084823501114442,16.989569449397095,0.03840449971903581,65.59538901204549,131.19077802409097,500,5,,,,,,,,,,,,,,,0.06249017673923429
fp32_ft_plain,2026,FP32,dual,0.5591207851041403,0.49272727272727274,0.3869003262648852,0.34441757667854417,0.3869003262648852,0.3484820780844572,0.46509217699445643,0.49272727272727274,0.46730886384771503,0.8072727272727273,0.2545454545454545,0.639751552795031,0.7773584905660378,0.7018739352640545,265,0.5929824561403508,0.14893617021276595,0.14,0.14432989690721648,50,0.92,0.35,0.1917808219178082,0.24778761061946902,146,0.8712871287128713,0.3275862068965517,0.2753623188405797,0.2992125984251969,69,0.918918918918919,0.2558139534883721,0.55,0.3492063492063492,20,0.939622641509434,0.0,0.13508382439613342,0.04031348721716892,0.3827372193336487,0.3552858531475067,0.20463740825653076,0.11379396170377731,0.5591207851041403,0.5053700901810866,0.5242351369109908,0.03488564819314954,328588,1.2931528091430664,15.072264499394805,15.087731198791152,0.4563447058934796,15.8630027001891,16.591530651112404,0.16765499913162785,66.34703100122432,132.69406200244865,500,5,,,,,,,,,,,,,,,0.10723629884526298
fp32_ft_plain,3407,FP32,dual,0.5551046854719817,0.54,0.3896492221710287,0.39981639315807344,0.3896492221710287,0.3781673121316105,0.5070232929585315,0.54,0.5038684544693325,0.7436363636363637,0.23636363636363636,0.6277777777777778,0.8528301886792453,0.7232,265,0.5298245614035088,0.10526315789473684,0.08,0.09090909090909091,50,0.932,0.45569620253164556,0.2465753424657534,0.32,146,0.8935643564356436,0.5,0.3188405797101449,0.3893805309734513,69,0.9542619542619543,0.3103448275862069,0.45,0.3673469387755102,20,0.9622641509433962,0.0,0.13058269023895264,0.03242805846374143,0.36759868264198303,0.3330451250076294,0.18049868941307068,0.09034493565559387,0.5551046854719817,0.5187152309264548,0.4598144991679116,0.03638945454552689,328588,1.2931528091430664,14.948688499316631,15.010781499596487,0.4651170113624488,15.756644549583143,16.544886299343485,0.012366999726509675,66.89550056820799,133.79100113641599,500,5,,,,,,,,,,,,,,,0.08959079510276302
fp32_ft_plain,8888,FP32,dual,0.5097673461897569,0.49636363636363634,0.3648468278138005,0.3486253475269646,0.3648468278138005,0.3453857525314271,0.4603689599903943,0.49636363636363634,0.46649966376839,0.8290909090909091,0.27090909090909093,0.616519174041298,0.7886792452830189,0.6920529801324503,265,0.543859649122807,0.14634146341463414,0.12,0.13186813186813187,50,0.93,0.37209302325581395,0.2191780821917808,0.27586206896551724,146,0.8663366336633663,0.3269230769230769,0.2463768115942029,0.2809917355371901,69,0.9272349272349273,0.28125,0.45,0.34615384615384615,20,0.9566037735849057,0.0,0.1454751342535019,0.061248555545779786,0.3835008144378662,0.35425224900245667,0.19223646819591522,0.0997650995850563,0.5097673461897569,0.4671378768645845,0.4458539477669815,0.04262946932517242,328588,1.2931528091430664,15.063997499964898,15.008473686798244,0.45792326882662815,15.782983700592013,16.33315733017298,0.14370850112754852,66.38344171275455,132.7668834255091,500,5,,,,,,,,,,,,,,,0.03616520979998272
ptq_int8,42,PTQ_INT8,dual,0.5763153801816967,0.48545454545454547,0.36578724982300787,0.31605191098363017,0.36578724982300787,0.3187238582389478,0.4691680511363836,0.48545454545454547,0.46702020393928323,0.8181818181818182,0.26,0.6419354838709678,0.7509433962264151,0.6921739130434783,265,0.6105263157894737,0.0,0.0,0.0,50,0.93,0.42391304347826086,0.2671232876712329,0.3277310924369748,146,0.8688118811881188,0.32142857142857145,0.2608695652173913,0.288,69,0.920997920997921,0.19298245614035087,0.55,0.2857142857142857,20,0.9132075471698113,0.0,0.13804395496845245,0.058410801845814354,0.3776630163192749,0.35544902086257935,0.21561585366725922,0.13151125609874725,0.5763153801816967,0.4666038241483933,0.49978692222141374,0.07652845796028296,328588,0.9506120681762695,6.106376500611077,6.140464681985759,0.1595053809136464,6.471224549386533,6.818434509805229,0.0024884993763407692,163.76323993450583,327.52647986901167,500,5,,,,,,,,,,,,,,,0.12570181034222483
ptq_int8,123,PTQ_INT8,dual,0.5203015506075073,0.5054545454545455,0.3613965710347204,0.3425796583001016,0.3613965710347204,0.3400328816536963,0.4582234697431742,0.5054545454545455,0.4692116079236935,0.8163636363636364,0.27090909090909093,0.617816091954023,0.8113207547169812,0.7014681892332789,265,0.5333333333333333,0.0,0.0,0.0,50,0.938,0.34444444444444444,0.21232876712328766,0.2627118644067797,146,0.8539603960396039,0.46938775510204084,0.3333333333333333,0.3898305084745763,69,0.9459459459459459,0.28125,0.45,0.34615384615384615,20,0.9566037735849057,0.0,0.13709567487239838,0.03758025014265018,0.4000650644302368,0.3729267418384552,0.2053985595703125,0.10224523395299911,0.5203015506075073,0.46277987632617745,0.4672766102352349,0.053024940372272344,328588,0.9507083892822266,6.10779249927873,6.132078584811825,0.12327480764859025,6.311133350118325,6.694191310180028,0.020660500013036653,163.72527392148473,327.45054784296946,500,5,,,,,,,,,,,,,,,0.039199143380107104
ptq_int8,2026,PTQ_INT8,dual,0.5601091995587035,0.4890909090909091,0.3927178426811407,0.3561307481704622,0.3927178426811407,0.36260331904267745,0.48757625720316966,0.4890909090909091,0.4825039980545277,0.8054545454545454,0.24909090909090909,0.6505190311418685,0.7094339622641509,0.6787003610108303,265,0.6456140350877193,0.12962962962962962,0.14,0.1346153846153846,50,0.906,0.41836734693877553,0.2808219178082192,0.3360655737704918,146,0.8589108910891089,0.3382352941176471,0.3333333333333333,0.3357664233576642,69,0.9064449064449065,0.24390243902439024,0.5,0.32786885245901637,20,0.9415094339622642,0.0,0.13952907919883728,0.062415621043606234,0.3902856409549713,0.372589647769928,0.22658899426460266,0.12516352534294128,0.5601091995587035,0.4803315964585102,0.48991663225561644,0.0701925673030871,328588,0.9508047103881836,6.084928500058595,6.117019359627738,0.12988285587269321,6.293670849572663,6.7448545698243825,0.049818999286799226,164.34046841969803,328.68093683939605,500,5,,,,,,,,,,,,,,,0.10822471329982619
ptq_int8,3407,PTQ_INT8,dual,0.562808663430675,0.5254545454545455,0.40104157536119506,0.383110229538801,0.40104157536119506,0.38180683151411887,0.503082191296477,0.5254545454545455,0.5081776904841507,0.7581818181818182,0.24,0.6506410256410257,0.7660377358490567,0.7036395147313691,265,0.6175438596491228,0.13513513513513514,0.1,0.11494252873563218,50,0.936,0.4358974358974359,0.3493150684931507,0.38783269961977185,146,0.8366336633663366,0.40816326530612246,0.2898550724637681,0.3389830508474576,69,0.9397089397089398,0.2857142857142857,0.5,0.36363636363636365,20,0.9528301886792453,0.0,0.13319657742977142,0.03610688560049642,0.3734775483608246,0.3454587757587433,0.20931388437747955,0.10694551467895508,0.562808663430675,0.5016866929607322,0.4536539911169325,0.06112197046994283,328588,0.9508047103881836,6.044745499821147,6.082704626398481,0.15614766228072954,6.249486100114154,6.897121459096525,0.018795000869431533,165.432936759635,330.86587351927,500,5,,,,,,,,,,,,,,,0.0972947730614564
ptq_int8,8888,PTQ_INT8,dual,0.5071536889299136,0.4672727272727273,0.33896907788028957,0.3108179810385693,0.33896907788028957,0.3198508327475004,0.45092232522379583,0.4672727272727273,0.4571891958171741,0.8563636363636363,0.2690909090909091,0.6423611111111112,0.6981132075471698,0.6690777576853526,265,0.6385964912280702,0.02564102564102564,0.02,0.02247191011235955,50,0.924,0.3492063492063492,0.3013698630136986,0.3235294117647059,146,0.7970297029702971,0.30158730158730157,0.2753623188405797,0.2878787878787879,69,0.9085239085239085,0.23529411764705882,0.4,0.2962962962962963,20,0.9509433962264151,0.0,0.14720387756824493,0.049234237521886826,0.39159655570983887,0.3706207573413849,0.22768890857696533,0.11506284773349762,0.5071536889299136,0.4408291565718506,0.4629823859520128,0.04417130297790084,328588,0.9508047103881836,6.016139999701409,6.065157030372211,0.17357342290944827,6.270272748770367,6.890571428848487,0.05783250071544899,166.21953612276837,332.43907224553675,500,5,,,,,,,,,,,0.0,0.0,3359.78515625,"process-level, includes the notebook",0.03355155254013942
ft_ptq_int8,42,FT_PTQ_INT8,dual,0.571658512823771,0.5109090909090909,0.38787550990594133,0.35014950923678445,0.38787550990594133,0.35205511903211795,0.48865931177147953,0.5109090909090909,0.4906009714670473,0.7872727272727272,0.2581818181818182,0.6518987341772152,0.7773584905660378,0.7091222030981067,265,0.6140350877192983,0.02631578947368421,0.02,0.022727272727272728,50,0.926,0.42424242424242425,0.2876712328767123,0.34285714285714286,146,0.8589108910891089,0.40384615384615385,0.30434782608695654,0.34710743801652894,69,0.9355509355509356,0.24444444444444444,0.55,0.3384615384615385,20,0.9358490566037736,0.0,0.13475340604782104,0.043671864104372536,0.37625908851623535,0.3529331088066101,0.2080983966588974,0.12270008772611618,0.571658512823771,0.45388432131110557,0.511324918651693,0.06033359417207795,328588,0.9508047103881836,6.115846001193859,6.128599590389785,0.11144811533370168,6.257682048817514,6.6870974212542915,0.018751498828351032,163.50967630721777,327.01935261443555,500,5,,,,,,,,,,,,,,,0.12104494298429913
ft_ptq_int8,123,FT_PTQ_INT8,dual,0.540548813602836,0.48,0.3637752181030188,0.33538797960030836,0.3637752181030188,0.3440517644193634,0.4635169925549752,0.48,0.46873524345547873,0.8290909090909091,0.2672727272727273,0.6438356164383562,0.7094339622641509,0.6750448833034112,265,0.6350877192982456,0.1,0.08,0.08888888888888889,50,0.928,0.3482142857142857,0.2671232876712329,0.3023255813953488,146,0.8193069306930693,0.3424657534246575,0.36231884057971014,0.352112676056338,69,0.9002079002079002,0.24242424242424243,0.4,0.3018867924528302,20,0.9528301886792453,0.0,0.14311790466308594,0.06453811806626618,0.3918268382549286,0.375333696603775,0.2301052063703537,0.12204600870609283,0.540548813602836,0.4132584237266842,0.4715181195329926,0.06903069406984341,328588,0.9509010314941406,5.995297999106697,6.013408354405692,0.11196646211767716,6.16358174893321,6.598999828620432,0.027296499865769874,166.79738023848032,333.59476047696063,500,5,,,,,,,,,,,,,,,0.059446406375435856
ft_ptq_int8,2026,FT_PTQ_INT8,dual,0.5379032988462998,0.4636363636363636,0.36320285734620417,0.31504014504014505,0.36320285734620417,0.3256178732335266,0.44486167031621576,0.4636363636363636,0.44896928483095594,0.8472727272727273,0.26181818181818184,0.6397306397306397,0.7169811320754716,0.6761565836298933,265,0.624561403508772,0.044444444444444446,0.04,0.042105263157894736,50,0.914,0.3076923076923077,0.2191780821917808,0.256,146,0.8217821782178217,0.3333333333333333,0.2898550724637681,0.31007751937984496,69,0.9168399168399168,0.25,0.55,0.34375,20,0.9377358490566038,0.0,0.13726456463336945,0.051687510276043944,0.3856660723686218,0.36671820282936096,0.21857401728630066,0.11861877143383026,0.5379032988462998,0.4602557067490387,0.49334381845756337,0.04455948038873647,328588,0.9509973526000977,6.05040799928247,6.067601392421056,0.13608703683322607,6.243572401490383,6.749349969377362,0.03731800006789854,165.27811019002223,330.55622038004446,500,5,,,,,,,,,,,,,,,0.0860188125874225
ft_ptq_int8,3407,FT_PTQ_INT8,dual,0.5399450058686536,0.5290909090909091,0.3853088278812261,0.38746753047675847,0.3853088278812261,0.37560481972173176,0.4884429666426639,0.5290909090909091,0.49633613948440486,0.7654545454545455,0.24545454545454545,0.6311239193083573,0.8264150943396227,0.7156862745098039,265,0.5508771929824562,0.15151515151515152,0.1,0.12048192771084337,50,0.944,0.3958333333333333,0.2602739726027397,0.3140495867768595,146,0.8564356435643564,0.425531914893617,0.2898550724637681,0.3448275862068966,69,0.9438669438669439,0.3333333333333333,0.45,0.3829787234042553,20,0.9660377358490566,0.0,0.13222713768482208,0.0270532282746651,0.3725181519985199,0.3427059054374695,0.19289326667785645,0.09329868853092194,0.5399450058686536,0.4635611288141033,0.4679131809072894,0.07203182496136418,328588,0.9509973526000977,6.079064999539696,6.099186685599125,0.1160058411628897,6.2265310004477215,6.7033772701870475,0.014033500519872177,164.49898135251382,328.99796270502765,500,5,,,,,,,,,,,,,,,0.07443111549943493
ft_ptq_int8,8888,FT_PTQ_INT8,dual,0.5143250705520661,0.49636363636363634,0.3297766490236401,0.3179619816446805,0.3297766490236401,0.3177697375805059,0.4528377512627464,0.49636363636363634,0.4663261032609173,0.8254545454545454,0.27454545454545454,0.6268656716417911,0.7924528301886793,0.7,265,0.5614035087719298,0.03225806451612903,0.02,0.024691358024691357,50,0.94,0.36363636363636365,0.2465753424657534,0.2938775510204082,146,0.844059405940594,0.3448275862068966,0.2898550724637681,0.31496062992125984,69,0.920997920997921,0.2222222222222222,0.3,0.2553191489361702,20,0.960377358490566,0.0,0.1442875862121582,0.049763113155283714,0.3843230605125427,0.3568277060985565,0.20177754759788513,0.10187160968780518,0.5143250705520661,0.47254575707154745,0.429609581220876,0.041779313480518665,328588,0.9509973526000977,6.0545854994416,6.069126694819715,0.11340242177752213,6.19800199947349,6.660784051182408,0.07031599852780346,165.16407276637312,330.32814553274625,500,5,,,,,,,,,,,,,,,0.04072293416229189
qat_int8,42,QAT_INT8,dual,0.5612454693825644,0.5,0.37150823528530386,0.3313079211935047,0.37150823528530386,0.33233877794585,0.4623554176185755,0.5,0.46926594747485956,0.8036363636363636,0.2636363636363636,0.6306306306306306,0.7924528301886793,0.7023411371237458,265,0.5684210526315789,0.0,0.0,0.0,50,0.938,0.3684210526315789,0.23972602739726026,0.29045643153526973,146,0.8514851485148515,0.41304347826086957,0.2753623188405797,0.33043478260869563,69,0.9438669438669439,0.24444444444444444,0.55,0.3384615384615385,20,0.9358490566037736,0.0,0.1339443475008011,0.03630819910756227,0.3839077353477478,0.3555530309677124,0.2066282033920288,0.1142904981970787,0.5612454693825644,0.4634935499168603,0.5228579783604641,0.03838749102210026,328588,0.9506120681762695,6.059129499590199,6.082415254388616,0.09681085154834301,6.187203900117311,6.651725520841862,0.017568499970366247,165.04020916992013,330.08041833984026,500,5,,,,,,,,,,,,,,,0.1106318995430925
qat_int8,123,QAT_INT8,dual,0.5297710921912182,0.5,0.35854415438959253,0.3432545968366357,0.35854415438959253,0.34269314470794565,0.4781588499042792,0.5,0.48151135671600614,0.8163636363636364,0.26545454545454544,0.637223974763407,0.7622641509433963,0.6941580756013745,265,0.5964912280701754,0.0975609756097561,0.08,0.08791208791208792,50,0.926,0.4105263157894737,0.2671232876712329,0.3236514522821577,146,0.8613861386138614,0.36507936507936506,0.3333333333333333,0.3484848484848485,69,0.9168399168399168,0.20588235294117646,0.35,0.25925925925925924,20,0.9490566037735849,0.0,0.13766250014305115,0.04448401870036667,0.3889338970184326,0.3680582642555237,0.21738004684448242,0.11387209594249725,0.5297710921912182,0.4553321937465702,0.4482256911050282,0.07443889844464802,328588,0.9507083892822266,6.096241500927135,6.107388368017564,0.12302628983628897,6.26003729958029,6.761160579262647,0.027794500056188554,164.0354962722387,328.0709925444774,500,5,,,,,,,,,,,,,,,0.04866868496381804
qat_int8,2026,QAT_INT8,dual,0.5507120807989758,0.48363636363636364,0.3579577016867632,0.3230383697584796,0.3579577016867632,0.32757896591862956,0.4534470007934931,0.48363636363636364,0.45881226050732293,0.82,0.25636363636363635,0.64375,0.7773584905660378,0.7042735042735043,265,0.6,0.0851063829787234,0.08,0.08247422680412371,50,0.914,0.3170731707317073,0.1780821917808219,0.22807017543859648,146,0.8613861386138614,0.3442622950819672,0.30434782608695654,0.3230769230769231,69,0.9168399168399168,0.225,0.45,0.3,20,0.9415094339622642,0.0,0.1359247863292694,0.04301131962121211,0.3869887888431549,0.36270320415496826,0.21472178399562836,0.11329048871994019,0.5507120807989758,0.4795805934192261,0.4978773622445616,0.05283471855441424,328588,0.9508047103881836,6.100499499552825,6.154753187620372,0.24525348392270768,6.3852382998447865,7.176009980667003,0.025237999579985626,163.92100352984232,327.84200705968465,500,5,,,,,,,,,,,0.0,0.00390625,3359.8046875,"process-level, includes the notebook",0.09882759454009848
qat_int8,3407,QAT_INT8,dual,0.4982327365995558,0.5327272727272727,0.35072379111555624,0.3679713728771567,0.35072379111555624,0.342600297556879,0.466055067392558,0.5327272727272727,0.4742855003609979,0.7909090909090909,0.2636363636363636,0.6030534351145038,0.8943396226415095,0.7203647416413373,265,0.45263157894736844,0.05,0.02,0.02857142857142857,50,0.962,0.38028169014084506,0.18493150684931506,0.2488479262672811,146,0.8910891089108911,0.45652173913043476,0.30434782608695654,0.3652173913043478,69,0.9480249480249481,0.35,0.35,0.35,20,0.9754716981132076,0.0,0.13683800399303436,0.053806266351179646,0.3775339722633362,0.33838731050491333,0.17992040514945984,0.08132628351449966,0.4982327365995558,0.48172075812312076,0.38169265185151546,0.01651197847643504,328588,0.9508047103881836,6.049182499737071,6.072054498813668,0.11887555290070967,6.24159690032684,6.445398741052476,0.013327000488061458,165.31159376386233,330.62318752772467,500,5,,,,,,,,,,,,,,,0.03271884623033716
qat_int8,8888,QAT_INT8,dual,0.4866196020060667,0.5127272727272727,0.35394412667018776,0.3641262227769392,0.35394412667018776,0.3500780670034301,0.4580440776760448,0.5127272727272727,0.4717034087071796,0.8272727272727273,0.28909090909090907,0.6066481994459834,0.8264150943396227,0.6996805111821086,265,0.5017543859649123,0.07407407407407407,0.04,0.05194805194805195,50,0.95,0.33707865168539325,0.2054794520547945,0.2553191489361702,146,0.8539603960396039,0.4528301886792453,0.34782608695652173,0.39344262295081966,69,0.9397089397089398,0.35,0.35,0.35,20,0.9754716981132076,0.0,0.1431809514760971,0.04775534382767298,0.3885616064071655,0.3581879138946533,0.19412945210933685,0.08890214562416077,0.4866196020060667,0.41473362006651815,0.43374359454859,0.05287600745747667,328588,0.9508047103881836,6.063268000616517,6.09326159602133,0.14785970005596497,6.258692200481164,6.809876800271013,0.020623001546482556,164.92756050009982,329.85512100019963,500,5,,,,,,,,,,,,,,,0.013017465616292467
