condition,seed,quantization,subset,field_order,role,eyes,patients,QWK,Accuracy,BalancedAccuracy,MacroPrecision,MacroRecall,MacroF1,WeightedPrecision,WeightedRecall,WeightedF1,MAE,SevereErrorRate,ExactAccuracy,AdjacentErrorRate,AdjacentAccuracy,Precision_Grade0,Recall_Grade0,F1_Grade0,Support_Grade0,Specificity_Grade0,Precision_Grade1,Recall_Grade1,F1_Grade1,Support_Grade1,Specificity_Grade1,Precision_Grade2,Recall_Grade2,F1_Grade2,Support_Grade2,Specificity_Grade2,Precision_Grade3,Recall_Grade3,F1_Grade3,Support_Grade3,Specificity_Grade3,Precision_Grade4,Recall_Grade4,F1_Grade4,Support_Grade4,Specificity_Grade4,OrdinalViolationRate,OrdinalThreshold_Brier,OrdinalThreshold_ECE,Threshold0_MAEProb,Threshold1_MAEProb,Threshold2_MAEProb,Threshold3_MAEProb
ptq_int8,2026,PTQ_INT8,setB,_1=macula,supplementary,200,100,0.6881326945083689,0.52,0.40848399329746893,0.3885915732246007,0.40848399329746893,0.37582008723169247,0.49734870880054366,0.52,0.49428543054212815,0.71,0.2,0.52,0.28,0.8,0.6605504587155964,0.8275862068965517,0.7346938775510204,87,0.672566371681416,0.2,0.08695652173913043,0.12121212121212122,23,0.9548022598870056,0.4666666666666667,0.30434782608695654,0.3684210526315789,46,0.8961038961038961,0.4074074074074074,0.3235294117647059,0.36065573770491804,34,0.9036144578313253,0.20833333333333334,0.5,0.29411764705882354,10,0.9,0.0,0.1220669373869896,0.040424854382872584,0.32466059923171997,0.29398611187934875,0.2109145224094391,0.14953778684139252
ptq_int8,3407,PTQ_INT8,setB,_1=macula,supplementary,200,100,0.6860456526556844,0.5,0.38699473792515504,0.34926274236619065,0.38699473792515504,0.34516555340084754,0.46383202046995153,0.5,0.4680483372836314,0.735,0.205,0.5,0.295,0.795,0.6851851851851852,0.8505747126436781,0.7589743589743589,87,0.6991150442477876,0.18181818181818182,0.08695652173913043,0.11764705882352941,23,0.9491525423728814,0.3076923076923077,0.17391304347826086,0.2222222222222222,46,0.8831168831168831,0.3793103448275862,0.3235294117647059,0.3492063492063492,34,0.891566265060241,0.19230769230769232,0.5,0.2777777777777778,10,0.8894736842105263,0.0,0.122038833796978,0.05831967695616186,0.29791712760925293,0.2832508981227875,0.20972579717636108,0.16301923990249634
ptq_int8,8888,PTQ_INT8,setB,_1=macula,supplementary,200,100,0.6582475834112878,0.52,0.4115924390745803,0.37664018334606564,0.4115924390745803,0.3636820635475158,0.48116058059587474,0.52,0.4766245189116382,0.74,0.215,0.52,0.265,0.785,0.6386554621848739,0.8735632183908046,0.7378640776699029,87,0.6194690265486725,0.1,0.043478260869565216,0.06060606060606061,23,0.9491525423728814,0.45454545454545453,0.21739130434782608,0.29411764705882354,46,0.922077922077922,0.44,0.3235294117647059,0.3728813559322034,34,0.9156626506024096,0.25,0.6,0.35294117647058826,10,0.9052631578947369,0.0,0.1239890456199646,0.042430691961199044,0.32290926575660706,0.28515711426734924,0.199248805642128,0.14475446939468384
ft_ptq_int8,42,FT_PTQ_INT8,setB,_1=macula,supplementary,200,100,0.6802329049886053,0.46,0.41070112002822123,0.343262239267405,0.41070112002822123,0.3369284036203435,0.43753212929988655,0.46,0.4329916834915499,0.79,0.225,0.46,0.315,0.775,0.6534653465346535,0.7586206896551724,0.7021276595744681,87,0.6902654867256637,0.3,0.13043478260869565,0.18181818181818182,23,0.96045197740113,0.30303030303030304,0.21739130434782608,0.25316455696202533,46,0.8506493506493507,0.21739130434782608,0.14705882352941177,0.17543859649122806,34,0.891566265060241,0.24242424242424243,0.8,0.37209302325581395,10,0.868421052631579,0.0,0.1267164796590805,0.07847265771357342,0.3115689158439636,0.29406774044036865,0.22233344614505768,0.16224627196788788
ft_ptq_int8,123,FT_PTQ_INT8,setB,_1=macula,supplementary,200,100,0.6562879094217551,0.47,0.3832272099244496,0.3035371525026697,0.3832272099244496,0.3197059573925246,0.4209518871932665,0.47,0.434201986860569,0.805,0.235,0.47,0.295,0.765,0.6476190476190476,0.7816091954022989,0.7083333333333334,87,0.672566371681416,0.0,0.0,0.0,23,0.96045197740113,0.2692307692307692,0.15217391304347827,0.19444444444444445,46,0.8766233766233766,0.3939393939393939,0.38235294117647056,0.3880597014925373,34,0.8795180722891566,0.20689655172413793,0.6,0.3076923076923077,10,0.8789473684210526,0.0,0.1336093693971634,0.06802459299564362,0.3294239938259125,0.2939378321170807,0.2206447273492813,0.1683296263217926
ft_ptq_int8,2026,FT_PTQ_INT8,setB,_1=macula,supplementary,200,100,0.673935694235036,0.52,0.43978834112355586,0.40451918451918456,0.43978834112355586,0.38502646381353306,0.4944704554704555,0.52,0.48718670768016215,0.74,0.225,0.52,0.255,0.775,0.6545454545454545,0.8275862068965517,0.7309644670050761,87,0.6637168141592921,0.2857142857142857,0.08695652173913043,0.13333333333333333,23,0.9717514124293786,0.4,0.2608695652173913,0.3157894736842105,46,0.8831168831168831,0.4230769230769231,0.3235294117647059,0.36666666666666664,34,0.9096385542168675,0.25925925925925924,0.7,0.3783783783783784,10,0.8947368421052632,0.0,0.12552569806575775,0.05477847130270675,0.3262065052986145,0.29655566811561584,0.21281875669956207,0.16259630024433136
ft_ptq_int8,3407,FT_PTQ_INT8,setB,_1=macula,supplementary,200,100,0.6654001715896556,0.485,0.39088220595584555,0.35680930833872015,0.39088220595584555,0.3387236824762153,0.4363379013143719,0.485,0.436946203499943,0.775,0.23,0.485,0.285,0.77,0.6218487394957983,0.8505747126436781,0.7184466019417476,87,0.6017699115044248,0.3333333333333333,0.13043478260869565,0.1875,23,0.9661016949152542,0.23809523809523808,0.10869565217391304,0.14925373134328357,46,0.8961038961038961,0.36,0.2647058823529412,0.3050847457627119,34,0.9036144578313253,0.23076923076923078,0.6,0.3333333333333333,10,0.8947368421052632,0.0,0.12317559868097305,0.05091566204093397,0.3148445785045624,0.284097284078598,0.19193439185619354,0.15203416347503662
ft_ptq_int8,8888,FT_PTQ_INT8,setB,_1=macula,supplementary,200,100,0.6450633084195079,0.43,0.37894817297233735,0.30907450995524,0.37894817297233735,0.3092913165266106,0.4289255189844112,0.43,0.4185491087344029,0.86,0.235,0.43,0.335,0.765,0.7045454545454546,0.7126436781609196,0.7085714285714285,87,0.7699115044247787,0.18181818181818182,0.08695652173913043,0.11764705882352941,23,0.9491525423728814,0.1935483870967742,0.13043478260869565,0.15584415584415584,46,0.8376623376623377,0.28125,0.2647058823529412,0.2727272727272727,34,0.8614457831325302,0.18421052631578946,0.7,0.2916666666666667,10,0.8368421052631579,0.0,0.1356358677148819,0.10760882164817304,0.3175620436668396,0.3056546747684479,0.2453763782978058,0.19312256574630737
qat_int8,42,QAT_INT8,setB,_1=macula,supplementary,200,100,0.6723426865369532,0.505,0.39957785812975866,0.36923256860098963,0.39957785812975866,0.3538162183112239,0.47380836707152496,0.505,0.46713360816024524,0.735,0.205,0.505,0.29,0.795,0.6324786324786325,0.8505747126436781,0.7254901960784313,87,0.6194690265486725,0.07692307692307693,0.043478260869565216,0.05555555555555555,23,0.9322033898305084,0.4230769230769231,0.2391304347826087,0.3055555555555556,46,0.9025974025974026,0.47368421052631576,0.2647058823529412,0.33962264150943394,34,0.9397590361445783,0.24,0.6,0.34285714285714286,10,0.9,0.0,0.12034272402524948,0.04168929202482104,0.3216509222984314,0.2849775552749634,0.1807028353214264,0.13708865642547607
qat_int8,123,QAT_INT8,setB,_1=macula,supplementary,200,100,0.6668076326682301,0.515,0.4141558632448482,0.40049832590374707,0.4141558632448482,0.3771555564659013,0.4768186595521061,0.515,0.4743806519668589,0.73,0.205,0.515,0.28,0.795,0.6379310344827587,0.8505747126436781,0.729064039408867,87,0.6283185840707964,0.3333333333333333,0.08695652173913043,0.13793103448275862,23,0.9774011299435028,0.39285714285714285,0.2391304347826087,0.2972972972972973,46,0.8896103896103896,0.3225806451612903,0.29411764705882354,0.3076923076923077,34,0.8734939759036144,0.3157894736842105,0.6,0.41379310344827586,10,0.9315789473684211,0.0,0.13121794164180756,0.050142739976290616,0.3389735817909241,0.2950576841831207,0.20744985342025757,0.14168015122413635
qat_int8,2026,QAT_INT8,setB,_1=macula,supplementary,200,100,0.6525767226404169,0.415,0.3925413763706382,0.3350811421887003,0.3925413763706382,0.3318898785951565,0.4812018439224108,0.415,0.43402816728043336,0.84,0.2,0.415,0.385,0.8,0.765625,0.5632183908045977,0.6490066225165563,87,0.8672566371681416,0.1,0.08695652173913043,0.09302325581395349,23,0.8983050847457628,0.37209302325581395,0.34782608695652173,0.3595505617977528,46,0.8246753246753247,0.24324324324324326,0.2647058823529412,0.2535211267605634,34,0.8313253012048193,0.19444444444444445,0.7,0.30434782608695654,10,0.8473684210526315,0.0,0.14215131103992462,0.1425215687416494,0.32895538210868835,0.319545716047287,0.26696911454200745,0.2043997198343277
qat_int8,3407,QAT_INT8,setB,_1=macula,supplementary,200,100,0.6668024138314019,0.47,0.35835317635299996,0.32975556941216483,0.35835317635299996,0.3137441993373041,0.4218059888895187,0.47,0.42512501429732247,0.78,0.22,0.47,0.31,0.78,0.6186440677966102,0.8390804597701149,0.7121951219512195,87,0.6017699115044248,0.25,0.08695652173913043,0.12903225806451613,23,0.9661016949152542,0.24,0.13043478260869565,0.16901408450704225,46,0.8766233766233766,0.34782608695652173,0.23529411764705882,0.2807017543859649,34,0.9096385542168675,0.19230769230769232,0.5,0.2777777777777778,10,0.8894736842105263,0.0,0.12385902553796768,0.06173183779465034,0.31913694739341736,0.2831059694290161,0.18560834228992462,0.14780563116073608
qat_int8,8888,QAT_INT8,setB,_1=macula,supplementary,200,100,0.7070179141165225,0.49,0.39984831113854835,0.34879174881609454,0.39984831113854835,0.3510670648188698,0.4570710013820177,0.49,0.46169839419053715,0.72,0.19,0.49,0.32,0.81,0.6509433962264151,0.7931034482758621,0.7150259067357513,87,0.672566371681416,0.1,0.043478260869565216,0.06060606060606061,23,0.9491525423728814,0.3548387096774194,0.2391304347826087,0.2857142857142857,46,0.8701298701298701,0.4074074074074074,0.3235294117647059,0.36065573770491804,34,0.9036144578313253,0.23076923076923078,0.6,0.3333333333333333,10,0.8947368421052632,0.0,0.12282425165176392,0.06017446815734729,0.3240152597427368,0.2814754247665405,0.20384421944618225,0.16258031129837036
teacher,-,FP32,setB,_1=disc,supplementary,200,100,0.7744398800372994,0.6,0.4570361877884587,0.4947559523809524,0.4570361877884587,0.4272337756659179,0.5794465773809524,0.6,0.548283381576846,0.555,0.145,0.6,0.255,0.855,0.671875,0.9885057471264368,0.8,87,0.6283185840707964,0.4,0.08695652173913043,0.14285714285714285,23,0.9830508474576272,0.5238095238095238,0.2391304347826087,0.3283582089552239,46,0.935064935064935,0.64,0.47058823529411764,0.5423728813559322,34,0.9457831325301205,0.23809523809523808,0.5,0.3225806451612903,10,0.9157894736842105,0.0,0.09923917800188065,0.04588635183870793,0.2533811330795288,0.1869736611843109,0.1442905068397522,0.13288994133472443
best_fp32,42,FP32,setB,_1=disc,supplementary,200,100,0.6658516707416463,0.475,0.4524067378075668,0.4132859078590786,0.4524067378075668,0.3886031264113243,0.5090287940379404,0.475,0.47681672686806076,0.795,0.225,0.475,0.3,0.775,0.7317073170731707,0.6896551724137931,0.7100591715976331,87,0.8053097345132744,0.5,0.21739130434782608,0.30303030303030304,23,0.9717514124293786,0.3,0.2608695652173913,0.27906976744186046,46,0.8181818181818182,0.3125,0.29411764705882354,0.30303030303030304,34,0.8674698795180723,0.2222222222222222,0.8,0.34782608695652173,10,0.8526315789473684,0.0,0.13283853232860565,0.10787037727423013,0.3040522634983063,0.29341691732406616,0.24289096891880035,0.19145511090755463
best_fp32,123,FP32,setB,_1=disc,supplementary,200,100,0.6833478993299642,0.475,0.3644577711144428,0.31079887144331886,0.3644577711144428,0.324894359226416,0.4232732436253718,0.475,0.43803804140591707,0.75,0.2,0.475,0.325,0.8,0.6320754716981132,0.7701149425287356,0.694300518134715,87,0.6548672566371682,0.0,0.0,0.0,23,0.943502824858757,0.30434782608695654,0.15217391304347827,0.2028985507246377,46,0.8961038961038961,0.3953488372093023,0.5,0.44155844155844154,34,0.8433734939759037,0.2222222222222222,0.4,0.2857142857142857,10,0.9263157894736842,0.0,0.1313098967075348,0.06100652018096298,0.3379698693752289,0.29734668135643005,0.21955257654190063,0.157094806432724
best_fp32,2026,FP32,setB,_1=disc,supplementary,200,100,0.6898817972542611,0.535,0.45564511861716206,0.45277504105090316,0.45564511861716206,0.4038187422579437,0.5410730706075534,0.535,0.5123008311007404,0.71,0.2,0.535,0.265,0.8,0.6857142857142857,0.8275862068965517,0.75,87,0.7079646017699115,0.5,0.13043478260869565,0.20689655172413793,23,0.9830508474576272,0.5,0.32608695652173914,0.39473684210526316,46,0.9025974025974026,0.3448275862068966,0.29411764705882354,0.31746031746031744,34,0.8855421686746988,0.23333333333333334,0.7,0.35,10,0.8789473684210526,0.0,0.12527266144752502,0.06623164954129607,0.3208599090576172,0.29308152198791504,0.22262261807918549,0.16656963527202606
best_fp32,3407,FP32,setB,_1=disc,supplementary,200,100,0.6892024025701913,0.475,0.389143075521063,0.3109154704944178,0.389143075521063,0.3106108401626083,0.41441257689678745,0.475,0.4235713372436203,0.775,0.225,0.475,0.3,0.775,0.6491228070175439,0.8505747126436781,0.736318407960199,87,0.6460176991150443,0.14285714285714285,0.043478260869565216,0.06666666666666667,23,0.9661016949152542,0.19047619047619047,0.08695652173913043,0.11940298507462686,46,0.8896103896103896,0.36,0.2647058823529412,0.3050847457627119,34,0.9036144578313253,0.21212121212121213,0.7,0.32558139534883723,10,0.8631578947368421,0.0,0.1227186843752861,0.053475146573036904,0.2909899652004242,0.27168896794319153,0.19634756445884705,0.1686919629573822
best_fp32,8888,FP32,setB,_1=disc,supplementary,200,100,0.6554563303565775,0.52,0.43517594144104416,0.39985627021200143,0.43517594144104416,0.3846997631524486,0.4784818541142652,0.52,0.47463393224422634,0.74,0.22,0.52,0.26,0.78,0.6198347107438017,0.8620689655172413,0.7211538461538461,87,0.5929203539823009,0.18181818181818182,0.08695652173913043,0.11764705882352941,23,0.9491525423728814,0.34782608695652173,0.17391304347826086,0.2318840579710145,46,0.9025974025974026,0.5454545454545454,0.35294117647058826,0.42857142857142855,34,0.9397590361445783,0.30434782608695654,0.7,0.42424242424242425,10,0.9157894736842105,0.0,0.1289195865392685,0.04863974394742399,0.3342859745025635,0.28043538331985474,0.1854596734046936,0.13895650207996368
csd_fp32,42,FP32,setB,_1=disc,supplementary,200,100,0.6658516707416463,0.475,0.4524067378075668,0.4132859078590786,0.4524067378075668,0.3886031264113243,0.5090287940379404,0.475,0.47681672686806076,0.795,0.225,0.475,0.3,0.775,0.7317073170731707,0.6896551724137931,0.7100591715976331,87,0.8053097345132744,0.5,0.21739130434782608,0.30303030303030304,23,0.9717514124293786,0.3,0.2608695652173913,0.27906976744186046,46,0.8181818181818182,0.3125,0.29411764705882354,0.30303030303030304,34,0.8674698795180723,0.2222222222222222,0.8,0.34782608695652173,10,0.8526315789473684,0.0,0.13283853232860565,0.10787037727423013,0.3040522634983063,0.29341691732406616,0.24289096891880035,0.19145511090755463
csd_fp32,123,FP32,setB,_1=disc,supplementary,200,100,0.6833478993299642,0.475,0.3644577711144428,0.31079887144331886,0.3644577711144428,0.324894359226416,0.4232732436253718,0.475,0.43803804140591707,0.75,0.2,0.475,0.325,0.8,0.6320754716981132,0.7701149425287356,0.694300518134715,87,0.6548672566371682,0.0,0.0,0.0,23,0.943502824858757,0.30434782608695654,0.15217391304347827,0.2028985507246377,46,0.8961038961038961,0.3953488372093023,0.5,0.44155844155844154,34,0.8433734939759037,0.2222222222222222,0.4,0.2857142857142857,10,0.9263157894736842,0.0,0.1313098967075348,0.06100652018096298,0.3379698693752289,0.29734668135643005,0.21955257654190063,0.157094806432724
csd_fp32,2026,FP32,setB,_1=disc,supplementary,200,100,0.6898817972542611,0.535,0.45564511861716206,0.45277504105090316,0.45564511861716206,0.4038187422579437,0.5410730706075534,0.535,0.5123008311007404,0.71,0.2,0.535,0.265,0.8,0.6857142857142857,0.8275862068965517,0.75,87,0.7079646017699115,0.5,0.13043478260869565,0.20689655172413793,23,0.9830508474576272,0.5,0.32608695652173914,0.39473684210526316,46,0.9025974025974026,0.3448275862068966,0.29411764705882354,0.31746031746031744,34,0.8855421686746988,0.23333333333333334,0.7,0.35,10,0.8789473684210526,0.0,0.12527266144752502,0.06623164954129607,0.3208599090576172,0.29308152198791504,0.22262261807918549,0.16656963527202606
csd_fp32,3407,FP32,setB,_1=disc,supplementary,200,100,0.6892024025701913,0.475,0.389143075521063,0.3109154704944178,0.389143075521063,0.3106108401626083,0.41441257689678745,0.475,0.4235713372436203,0.775,0.225,0.475,0.3,0.775,0.6491228070175439,0.8505747126436781,0.736318407960199,87,0.6460176991150443,0.14285714285714285,0.043478260869565216,0.06666666666666667,23,0.9661016949152542,0.19047619047619047,0.08695652173913043,0.11940298507462686,46,0.8896103896103896,0.36,0.2647058823529412,0.3050847457627119,34,0.9036144578313253,0.21212121212121213,0.7,0.32558139534883723,10,0.8631578947368421,0.0,0.1227186843752861,0.053475146573036904,0.2909899652004242,0.27168896794319153,0.19634756445884705,0.1686919629573822
csd_fp32,8888,FP32,setB,_1=disc,supplementary,200,100,0.6554563303565775,0.52,0.43517594144104416,0.39985627021200143,0.43517594144104416,0.3846997631524486,0.4784818541142652,0.52,0.47463393224422634,0.74,0.22,0.52,0.26,0.78,0.6198347107438017,0.8620689655172413,0.7211538461538461,87,0.5929203539823009,0.18181818181818182,0.08695652173913043,0.11764705882352941,23,0.9491525423728814,0.34782608695652173,0.17391304347826086,0.2318840579710145,46,0.9025974025974026,0.5454545454545454,0.35294117647058826,0.42857142857142855,34,0.9397590361445783,0.30434782608695654,0.7,0.42424242424242425,10,0.9157894736842105,0.0,0.1289195865392685,0.04863974394742399,0.3342859745025635,0.28043538331985474,0.1854596734046936,0.13895650207996368
fp32_ft_control,42,FP32,setB,_1=disc,supplementary,200,100,0.6932700551872382,0.46,0.3809765705382603,0.3045201823051608,0.3809765705382603,0.3124154899443731,0.42405408355729973,0.46,0.42828589002995293,0.76,0.19,0.46,0.35,0.81,0.6476190476190476,0.7816091954022989,0.7083333333333334,87,0.672566371681416,0.0,0.0,0.0,23,0.9322033898305084,0.3448275862068966,0.21739130434782608,0.26666666666666666,46,0.8766233766233766,0.30434782608695654,0.20588235294117646,0.24561403508771928,34,0.9036144578313253,0.22580645161290322,0.7,0.34146341463414637,10,0.8736842105263158,0.0,0.12361219525337219,0.06286037037731149,0.3122560381889343,0.2822479009628296,0.20632821321487427,0.16065223515033722
fp32_ft_control,123,FP32,setB,_1=disc,supplementary,200,100,0.6434035541955985,0.445,0.37378193256313025,0.3024234693877551,0.37378193256313025,0.31322803322803316,0.4193558673469388,0.445,0.4225527085527086,0.845,0.25,0.445,0.305,0.75,0.6326530612244898,0.7126436781609196,0.6702702702702703,87,0.6814159292035398,0.0,0.0,0.0,23,0.943502824858757,0.2857142857142857,0.17391304347826086,0.21621621621621623,46,0.8701298701298701,0.40625,0.38235294117647056,0.3939393939393939,34,0.8855421686746988,0.1875,0.6,0.2857142857142857,10,0.8631578947368421,0.0,0.1414441466331482,0.08496210155077279,0.33634209632873535,0.29976046085357666,0.23105110228061676,0.18178093433380127
fp32_ft_control,2026,FP32,setB,_1=disc,supplementary,200,100,0.7095872508803136,0.515,0.4623123732251521,0.4166667258340631,0.4623123732251521,0.4103178920526987,0.5219395984703256,0.515,0.5067273126505171,0.7,0.185,0.515,0.3,0.815,0.7021276595744681,0.7586206896551724,0.7292817679558011,87,0.7522123893805309,0.3125,0.21739130434782608,0.2564102564102564,23,0.9378531073446328,0.4482758620689655,0.2826086956521739,0.3466666666666667,46,0.8961038961038961,0.3870967741935484,0.35294117647058826,0.36923076923076925,34,0.8855421686746988,0.23333333333333334,0.7,0.35,10,0.8789473684210526,0.0,0.1246492937207222,0.09200385895790535,0.3249150216579437,0.2993793785572052,0.23138180375099182,0.17673000693321228
fp32_ft_control,3407,FP32,setB,_1=disc,supplementary,200,100,0.6778510771854607,0.49,0.395525178587177,0.3160080122540356,0.395525178587177,0.31503997061619565,0.4061555909037351,0.49,0.42259801443263334,0.77,0.23,0.49,0.28,0.77,0.6341463414634146,0.896551724137931,0.7428571428571429,87,0.6017699115044248,0.16666666666666666,0.043478260869565216,0.06896551724137931,23,0.9717514124293786,0.1111111111111111,0.043478260869565216,0.0625,46,0.8961038961038961,0.43478260869565216,0.29411764705882354,0.3508771929824561,34,0.9216867469879518,0.23333333333333334,0.7,0.35,10,0.8789473684210526,0.0,0.12604250013828278,0.06771276035346091,0.30527710914611816,0.27278003096580505,0.1847389191389084,0.15584643185138702
fp32_ft_control,8888,FP32,setB,_1=disc,supplementary,200,100,0.6853703132049486,0.485,0.41294588000117594,0.3770777077707771,0.41294588000117594,0.3510923361891061,0.4751440144014401,0.485,0.46103561469165855,0.765,0.22,0.485,0.295,0.78,0.6732673267326733,0.7816091954022989,0.723404255319149,87,0.7079646017699115,0.3333333333333333,0.08695652173913043,0.13793103448275862,23,0.9774011299435028,0.3333333333333333,0.2608695652173913,0.2926829268292683,46,0.8441558441558441,0.3333333333333333,0.23529411764705882,0.27586206896551724,34,0.9036144578313253,0.21212121212121213,0.7,0.32558139534883723,10,0.8631578947368421,0.0,0.12885528802871704,0.06927535899914801,0.31915026903152466,0.287235289812088,0.2206309735774994,0.1755005270242691
ptq_int8,42,PTQ_INT8,setB,_1=disc,supplementary,200,100,0.6765975267854027,0.48,0.4493376840991269,0.39242143298625964,0.4493376840991269,0.3804150214847262,0.5072787999809824,0.48,0.48101598568120285,0.78,0.22,0.48,0.3,0.78,0.7317073170731707,0.6896551724137931,0.7100591715976331,87,0.8053097345132744,0.3333333333333333,0.17391304347826086,0.22857142857142856,23,0.9548022598870056,0.3902439024390244,0.34782608695652173,0.367816091954023,46,0.8376623376623377,0.2962962962962963,0.23529411764705882,0.26229508196721313,34,0.8855421686746988,0.21052631578947367,0.8,0.3333333333333333,10,0.8421052631578947,0.0,0.133906289935112,0.10853117068414576,0.3026648759841919,0.29613950848579407,0.2486525923013687,0.19272254407405853
ptq_int8,123,PTQ_INT8,setB,_1=disc,supplementary,200,100,0.6591360508476749,0.48,0.37315342328835577,0.33181058072362424,0.37315342328835577,0.3391970136913965,0.43602101702645185,0.48,0.4462492340069334,0.76,0.2,0.48,0.32,0.8,0.6442307692307693,0.7701149425287356,0.7015706806282722,87,0.672566371681416,0.09090909090909091,0.043478260869565216,0.058823529411764705,23,0.943502824858757,0.30434782608695654,0.15217391304347827,0.2028985507246377,46,0.8961038961038961,0.3695652173913043,0.5,0.425,34,0.8253012048192772,0.25,0.4,0.3076923076923077,10,0.9368421052631579,0.0,0.13111387193202972,0.06705480404198169,0.33929863572120667,0.3064352869987488,0.22697488963603973,0.15653827786445618
ptq_int8,2026,PTQ_INT8,setB,_1=disc,supplementary,200,100,0.6906700062617408,0.525,0.42490049093100507,0.4014407524477681,0.42490049093100507,0.38201429724432145,0.49889330043944186,0.525,0.4946339213651562,0.705,0.2,0.525,0.275,0.8,0.6697247706422018,0.8390804597701149,0.7448979591836735,87,0.6814159292035398,0.2857142857142857,0.08695652173913043,0.13333333333333333,23,0.9717514124293786,0.4117647058823529,0.30434782608695654,0.35,46,0.8701298701298701,0.4,0.29411764705882354,0.3389830508474576,34,0.9096385542168675,0.24,0.6,0.34285714285714286,10,0.9,0.0,0.12234114855527878,0.0450266119162552,0.32498425245285034,0.29419654607772827,0.2122044563293457,0.14974559843540192
ptq_int8,3407,PTQ_INT8,setB,_1=disc,supplementary,200,100,0.6806387225548902,0.495,0.4203480612634859,0.3532542170473205,0.4203480612634859,0.35551380621775996,0.4522715869698628,0.495,0.45742467911127505,0.75,0.21,0.495,0.295,0.79,0.6759259259259259,0.8390804597701149,0.7487179487179487,87,0.6902654867256637,0.21428571428571427,0.13043478260869565,0.16216216216216217,23,0.9378531073446328,0.22727272727272727,0.10869565217391304,0.14705882352941177,46,0.8896103896103896,0.4074074074074074,0.3235294117647059,0.36065573770491804,34,0.9036144578313253,0.2413793103448276,0.7,0.358974358974359,10,0.8842105263157894,0.0,0.1218838319182396,0.05684660742408596,0.29843199253082275,0.2823064625263214,0.20637579262256622,0.16261933743953705
ptq_int8,8888,PTQ_INT8,setB,_1=disc,supplementary,200,100,0.6682392713878447,0.515,0.4170144339594909,0.35044289413498253,0.4170144339594909,0.35652612227954694,0.44865891031963734,0.515,0.46130374192018025,0.725,0.195,0.515,0.29,0.805,0.6229508196721312,0.8735632183908046,0.7272727272727273,87,0.5929203539823009,0.0,0.0,0.0,23,0.9661016949152542,0.37037037037037035,0.21739130434782608,0.273972602739726,46,0.8896103896103896,0.45454545454545453,0.29411764705882354,0.35714285714285715,34,0.927710843373494,0.30434782608695654,0.7,0.42424242424242425,10,0.9157894736842105,0.0,0.12346029281616211,0.04338998875813558,0.3252886235713959,0.28413915634155273,0.19779638946056366,0.14151416718959808
ft_ptq_int8,42,FT_PTQ_INT8,setB,_1=disc,supplementary,200,100,0.6719927645462768,0.48,0.4188282329423524,0.3838314176245211,0.4188282329423524,0.36406547886811047,0.46551340996168583,0.48,0.45594814359617,0.78,0.23,0.48,0.29,0.77,0.6666666666666666,0.7816091954022989,0.7195767195767195,87,0.6991150442477876,0.4444444444444444,0.17391304347826086,0.25,23,0.9717514124293786,0.26666666666666666,0.17391304347826086,0.21052631578947367,46,0.8571428571428571,0.3,0.2647058823529412,0.28125,34,0.8734939759036144,0.2413793103448276,0.7,0.358974358974359,10,0.8842105263157894,0.0,0.12763375043869019,0.07021768970880657,0.31346678733825684,0.29486504197120667,0.2243935614824295,0.16312094032764435
ft_ptq_int8,123,FT_PTQ_INT8,setB,_1=disc,supplementary,200,100,0.6504052121404735,0.475,0.35729076638151513,0.29781679672984024,0.35729076638151513,0.31221509084522786,0.41908026755852845,0.475,0.43583037966599614,0.8,0.24,0.475,0.285,0.76,0.6388888888888888,0.7931034482758621,0.7076923076923077,87,0.6548672566371682,0.0,0.0,0.0,23,0.9661016949152542,0.2916666666666667,0.15217391304347827,0.2,46,0.8896103896103896,0.38461538461538464,0.4411764705882353,0.410958904109589,34,0.8554216867469879,0.17391304347826086,0.4,0.24242424242424243,10,0.9,0.0,0.13476134836673737,0.06933403488248588,0.3313468098640442,0.2954162657260895,0.2239941954612732,0.16937141120433807
ft_ptq_int8,2026,FT_PTQ_INT8,setB,_1=disc,supplementary,200,100,0.6890798477225711,0.525,0.44208719169826854,0.40790024583128026,0.44208719169826854,0.38715042315042314,0.4989966776173673,0.525,0.4909431613431614,0.72,0.215,0.525,0.26,0.785,0.6576576576576577,0.8390804597701149,0.7373737373737373,87,0.6637168141592921,0.2857142857142857,0.08695652173913043,0.13333333333333333,23,0.9717514124293786,0.41379310344827586,0.2608695652173913,0.32,46,0.8896103896103896,0.4230769230769231,0.3235294117647059,0.36666666666666664,34,0.9096385542168675,0.25925925925925924,0.7,0.3783783783783784,10,0.8947368421052632,0.0,0.12368816137313843,0.05253612100146711,0.32457104325294495,0.295099139213562,0.21218019723892212,0.16133998334407806
